Type,Litology,Tporosity,Eporosity,K,S,Sy,Compressibility,Note,Location,Source
Unconsolidated,Sand,NA,10,NA,NA,NA,NA,NS,Brévilles spring_ Montreuil-sur-Epte in the Val d’Oise_ France,517
Unconsolidated,Sand,NA,24,NA,NA,NA,NA,NS,Brévilles spring_ Montreuil-sur-Epte in the Val d’Oise_ France,517
Unconsolidated,Sand,NA,35,0.185,2.80E-05,NA,NA,Fine sand,Tienen Formation_  Belgian coastal plain,523
Unconsolidated,Sand,NA,38,0.185,2.80E-05,NA,NA,Fine sand,Tienen Formation_  Belgian coastal plain,523
Unconsolidated,Sand,NA,42,0.185,2.80E-05,NA,NA,Fine sand,Tienen Formation_  Belgian coastal plain,523
Unconsolidated,Sand,41,27,1.8,NA,NA,NA,well-sorted,Woodstock__ Ontario_ Canada,526_ 527
Unconsolidated,Sand,NA,NA,5,NA,NA,NA,well-sorted,Woodstock__ Ontario_ Canada,526_ 527
Unconsolidated,Sand,27,30,4,NA,NA,NA,NS,NS,527528
Unconsolidated,Sand,NA,NA,104,NA,NA,NA,NS,NS,527528
Unconsolidated,Sand,NA,20,NA,NA,NA,NA,medium to fine sands,"Puelche Aquifer_ Buenos Aires
Province_ Argenitine",529
Unconsolidated,Sand,NA,20,15,NA,NA,NA,fine and medium siliceous,"Pampeano Formation_ Buenos Aires
Province_ Argenitine",530
Unconsolidated,Sand,NA,20,100,NA,NA,NA,fine and medium siliceous,"Pampeano Formation_ Buenos Aires
Province_ Argenitine",530
Unconsolidated,Sand,NA,15,31,3.00E-04,NA,NA,well-sorted limonitic quartz sand,The Mepunga Formation_ Graben aquifer_ southwestern Victoria_ Australia,535_ 536
Unconsolidated,Sand,NA,15,50,3.00E-04,NA,NA,well-sorted limonitic quartz sand,The Mepunga Formation_ Graben aquifer_ southwestern Victoria_ Australia,535_ 536
Unconsolidated,Sand,NA,NA,512,0.00032,NA,NA,clean quartz sands,Dilwyn Formation_ Graben aquifer_ southwestern Victoria_ Australia,536
Unconsolidated,Sand,NA,NA,NA,NA,0.2,NA,medium to coarse,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.161,NA,medium,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.181,NA,medium,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.007,NA,fine to medium,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.032,NA,fine to medium,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.014,NA,medium_ silty,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.051,NA,medium_ silty,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.09,NA,Fine,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.113,NA,Fine,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.25,NA,medium to coarse,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.014,NA,fine to coarse,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.192,NA,fine to coarse,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.021,NA,fine with clay,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,0.206,NA,fine with clay,NS,542
Unconsolidated,Sand,NA,NA,NA,NA,NA,3.00E-08,Fine,"Xi’an City_ Shaanxi
Province _ Chine",547
Unconsolidated,Sand,NA,NA,NA,NA,NA,6.00E-08,Fine,"Xi’an City_ Shaanxi
Province _ Chine",547
Unconsolidated,Sand,NA,NA,0.07,1.00E-05,NA,NA,NS,Carrizo sand north_ Carrizo-Wilcox Aquifer_ Texas,550
Unconsolidated,Sand,NA,NA,18.1,0.0016,NA,NA,NS,Carrizo sand north_ Carrizo-Wilcox Aquifer_ Texas,550
Unconsolidated,Sand,NA,NA,0.03,1.00E-05,NA,NA,NS,Carrizo sand  south_ Carrizo-Wilcox Aquifer_ Texas,550
Unconsolidated,Sand,NA,NA,45.6,0.0044,NA,NA,NS,Carrizo sand  south_ Carrizo-Wilcox Aquifer_ Texas,550
Unconsolidated,Sand,NA,NA,2,3.00E-05,NA,NA,Fine sand,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,559
Unconsolidated,Sand,NA,NA,25,3.00E-05,NA,NA,Fine sand,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,559
Unconsolidated,Sand,NA,NA,1.7,9.00E-06,NA,NA,medium to fine,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,560
Unconsolidated,Sand,NA,NA,34.4,4.00E-06,NA,NA,medium to fine,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,560
Unconsolidated,Sand,NA,NA,86.4,NA,NA,4.00E-08,NS,Taiwan,558
Unconsolidated,Sand,NA,NA,NA,NA,NA,2.90E-07,Medium sand,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,4.00E-07,Medium sand,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,1.20E-07,Medium sand,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,3.20E-07,Medium sand,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,2.60E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,4.50E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,3.60E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,4.70E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,2.50E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,6.30E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,2.60E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,NA,NA,NA,4.30E-07,NS,"Shanghai_  east of China
",570
Unconsolidated,Sand,NA,NA,0.159,0.000612,0.118,NA,NS,Lake County_ east-central Florida (USA),579
Unconsolidated,Sand,NA,NA,0.159,0.000612,0.226,NA,NS,Lake County_ east-central Florida (USA),579
Unconsolidated,Sand,NA,NA,0.187,0.001539,NA,NA,NS,Lake County_ east-central Florida (USA),580
Unconsolidated,Sand,NA,NA,NA,NA,0.158,NA,NS,Cococodji_  Benin_ West Africa,564
Unconsolidated,Sand,NA,NA,NA,NA,0.166,NA,NS,NS,566
Unconsolidated,Sand,55,NA,1.39,NA,0.44,NA,Fine sand,"The Nakdong River_ South Korea
",567
Unconsolidated,Sand,60,NA,28.8,NA,0.44,NA,Fine sand,"The Nakdong River_ South Korea
",567
Unconsolidated,Sand,NA,NA,NA,NA,0.06,NA,NS,Kalmeshwar Tehsil site_ north Nagpur city_ Central India,592
Unconsolidated,Sand,NA,NA,61,NA,0.3222,NA,Coarse,"Voyalur_ Palar River basin_ Tamil Nadu_
India",591
Unconsolidated,Sand,NA,NA,48,NA,0.228,NA,Fine to coarse,"Pallipattu_ Palar River basin_ Tamil Nadu_
India",592
Unconsolidated,Sand,NA,NA,NA,NA,0.2,NA,NS,NS,595
Unconsolidated,Sand,NA,NA,NA,0.00016,0.24,NA,NS,"Southwest Pad_ Burial Ground
Complex_ Savannah River site",607
Unconsolidated,Sand,NA,NA,NA,4.00E-04,0.26,NA,NS,"Southwest Pad_ Burial Ground
Complex_ Savannah River site",607
Unconsolidated,Sand,37,20,0.864,NA,NA,NA,fine quartz sand,Ressacada Farm_  southwestern part of Santa Catarina Island_ southern Brazil,618
Unconsolidated,Sand,39,20,0.864,NA,NA,NA,fine quartz sand,Ressacada Farm_  southwestern part of Santa Catarina Island_ southern Brazil,618
Unconsolidated,Sand,NA,25,NA,NA,NA,NA,fine quartz sand,Ressacada Farm_  southwestern part of Santa Catarina Island_ southern Brazil,619
Unconsolidated,Sand,NA,NA,NA,NA,0.1,NA,NS,"Indo-Gangetic basin alluvial
aquifer_ South Asia",623
Unconsolidated,Sand,NA,NA,NA,NA,0.15,NA,NS,"Indo-Gangetic basin alluvial
aquifer_ South Asia",623
Unconsolidated,Sand,NA,NA,50,NA,0.2,NA,NS,"Indo-Gangetic basin alluvial
aquifer_ South Asia",624
Unconsolidated,Sand,NA,NA,50,NA,0.3,NA,NS,"Indo-Gangetic basin alluvial
aquifer_ South Asia",624
Unconsolidated,Sand,NA,NA,50,NA,0.1,NA,NS,"Indo-Gangetic basin alluvial
aquifer_ South Asia",625
Unconsolidated,Sand,NA,NA,70,NA,0.25,NA,NS,"Indo-Gangetic basin alluvial
aquifer_ South Asia",625
Unconsolidated,Sand,NA,NA,NA,NA,0.026,NA,NS,The Miocene aquifer system of Djerba- Zarzis_ southeastern Tunisia,634
Unconsolidated,Sand,NA,NA,NA,NA,0.05,NA,NS,The Triassic aquifer system of Djerba- Zarzis_ southeastern Tunisia,635
Unconsolidated,Sand,15,18,7.7,NA,NA,NA,NS,"Coastal aquifer of the southern
Po Plain_ Italy",637
Unconsolidated,Sand,35,20,7.7,NA,NA,NA,NS,"Coastal aquifer of the southern
Po Plain_ Italy",637
Unconsolidated,Sand,NA,24,120,NA,NA,NA,NS,Limpopo River alluvial aquifer_ South Africa,639
Unconsolidated,Sand,NA,35,3.46,NA,0.09,NA,NS,"Vars-Winchester esker aquifer_ Eastern Ontario_ Canada
",642
Unconsolidated,Sand,NA,35,60.5,NA,0.19,NA,Coarse and medium,"Elk Valley aquifer
(North Dakota_ USA)
",643
Unconsolidated,Sand,NA,15,1.4,NA,NA,NA,NS,Bardez study area in Goa_ India,646
Unconsolidated,Sand,NA,25,1.4,NA,NA,NA,NS,Bardez study area in Goa_ India,646
Unconsolidated,Sand,NA,35,31,NA,NA,NA,NS,Bardez study area in Goa_ India,646
Unconsolidated,Sand,NA,15,1.5,NA,NA,NA,NS,"Urban Floodplain AquiferDelhi
(India)",647
Unconsolidated,Sand,NA,25,3.46,NA,0.07,NA,NS,aquifer in Puglia_ southern Italy,650
Unconsolidated,Sand,NA,NA,5,0.00063,NA,4.40E-10,fine sand,NS,658
Unconsolidated,Sand,NA,20,0.03,NA,NA,NA,NS,Parilla Sands_ Lake Mourquong_ Mallee region of New South Wales,670
Unconsolidated,Sand,NA,20,3,NA,NA,NA,NS,Parilla Sands_ Lake Mourquong_ Mallee region of New South Wales,670
Unconsolidated,Sand,45,NA,0.864,NA,NA,NA,NS,Toluca Basin_ Mexico,674
Unconsolidated,Sand,20,NA,10,0.001,NA,NA,Very fine to fine sand,coastal aquifer of Mar Del Plata_ Argentina,677
Unconsolidated,Sand,30,NA,15,0.001,NA,NA,Very fine to fine sand,coastal aquifer of Mar Del Plata_ Argentina,677
Unconsolidated,Sand,19,13,0.112,NA,NA,NA,Gravelly sand,Noah Creek Fm.  (Iowa_ USA),683
Unconsolidated,Sand,24,17,2.94,NA,NA,NA,Gravelly sand,Noah Creek Fm.  (Iowa_ USA),683
Unconsolidated,Sand,NA,22,58,NA,NA,NA,Coarse sand,Hemne_ central Norway_ Norway,690
Unconsolidated,Sand,NA,22,128,NA,NA,NA,Coarse sand,Hemne_ central Norway_ Norway,690
Unconsolidated,Sand,NA,38,8,NA,NA,NA,Fine sand,"Belgian coastal dunes
",858
Unconsolidated,Sand,NA,38,12,NA,NA,NA,Fine sand,"Belgian coastal dunes
",858
Unconsolidated,Sand,NA,26,0.08,NA,NA,NA,NS,coastal sandfill in Singapore,859
Unconsolidated,Sand,NA,26,518,NA,NA,NA,NS,coastal sandfill in Singapore,859
Unconsolidated,Sand,NA,NA,2,NA,0.1,NA,Fine sand,alluvial aquifer system (Queensland_ Australia),685
Unconsolidated,Sand,NA,NA,4,NA,0.1,NA,Fine sand,alluvial aquifer system (Queensland_ Australia),685
Unconsolidated,Sand,NA,NA,25,NA,0.2,NA,Coarse sand,alluvial aquifer system (Queensland_ Australia),685
Unconsolidated,Sand,NA,NA,50,NA,NA,NA,Coarse sand,alluvial aquifer system (Queensland_ Australia),685
Unconsolidated,Sand,NA,10,7,NA,0.1,NA,fine sands,Postpampeano Formation_ Western Buenos Aires Province_ Argentina,877
Unconsolidated,Sand,NA,15,14,NA,0.1609,NA,fine sands,Postpampeano Formation_ Western Buenos Aires Province_ Argentina,877
Unconsolidated,Sand,NA,29,0.44,NA,NA,NA,NS,Tarrant County_ Texas,705_ 706
Unconsolidated,Sand,35,25,4,NA,0.25,NA,quartz sand,Village of Milford_ Michigan_ USA_,707
Unconsolidated,Sand,35,25,130,NA,0.25,NA,quartz sand,Village of Milford_ Michigan_ USA_,707
Unconsolidated,Sand,NA,10,NA,2.00E-06,NA,NA,well-sorted fine-to-medium-grained,The Cuvelai-Etosha-Basin_  Angola and Namibia,714
Unconsolidated,Sand,NA,20,NA,NA,NA,NA,well-sorted fine-to-medium-grained,The Cuvelai-Etosha-Basin_  Angola and Namibia,714
Unconsolidated,Sand,NA,NA,5,NA,0.032,NA,NS,unconfined aquifer of Donghai Island_ China,715
Unconsolidated,Sand,36,35,0.207,NA,0.23,NA,some silt and clay,North Caroline_ Coastal Plain_ USA,717
Unconsolidated,Sand,NA,33,NA,NA,NA,NA,NS,"Vejen in the southwestern part of
Denmark",718
Unconsolidated,Sand,NA,38,12,NA,0.165,NA,fine to medium sand,Westhoek nature reserve_ western point of the Belgian coast,733_ 734
Unconsolidated,Sand,NA,16,4,NA,0.14,NA,fine-to-medium quartzose sand,"Atlantic Coastal
Plain stream_ Delaware_ USA",723_ 724
Unconsolidated,Sand,NA,16,40,NA,0.17,NA,fine-to-medium quartzose sand,"Atlantic Coastal
Plain stream_ Delaware_ USA",723_ 724
Unconsolidated,Sand,NA,30,8.64,NA,NA,NA,NS,Jutland_ Denmark,725
Unconsolidated,Sand,43.7,41.7,NA,NA,NA,NA,NS,NS,731
Unconsolidated,Sand,43.7,40.1,NA,NA,NA,NA,Loamy sand,NS,731
Unconsolidated,Sand,45.3,41.1,NA,NA,NA,NA,Loamy sand,NS,731
Unconsolidated,Sand,NA,NA,NA,NA,0.12,NA,NS,NS,736
Unconsolidated,Sand,NA,NA,NA,NA,0.16,NA,NS,NS,736
Unconsolidated,Sand,NA,NA,NA,NA,0.2,NA,NS,NS,736
Unconsolidated,Sand,35,NA,NA,NA,NA,3.50E-09,Model to CO2 sequestration into a storage reservoir,Utsira formation_ Norwegian Shelf,744
Unconsolidated,Sand,NA,NA,NA,NA,NA,5.00E-06,NS,NS,745
Unconsolidated,Sand,25,NA,110,NA,NA,2.50E-09,NS,Kavaratti Island almost lies in the centre of Lakshadweep group of islands_ arabian sea,751
Unconsolidated,Sand,NA,NA,250,NA,NA,NA,NS,Kavaratti Island almost lies in the centre of Lakshadweep group of islands_ arabian sea,751
Unconsolidated,Sand,NA,NA,6,0.002,0.06,NA,fine sand,Hai River Plains Aquifers_ China,777
Unconsolidated,Sand,NA,NA,20,0.002,0.15,NA,fine sand,Hai River Plains Aquifers_ China,777
Unconsolidated,Sand,NA,NA,20,NA,0.006,NA,Coarse sand,Hai River Plains Aquifers_ China,777
Unconsolidated,Sand,NA,NA,20,NA,0.075,NA,Coarse sand,Hai River Plains Aquifers_ China,777
Unconsolidated,Sand,NA,NA,128,NA,0.006,NA,Coarse sand,Hai River Plains Aquifers_ China,777
Unconsolidated,Sand,NA,NA,128,NA,0.21,NA,Coarse sand,Hai River Plains Aquifers_ China,777
Unconsolidated,Sand,NA,NA,3.5,NA,0.015,NA,fine to medium sand,"Upper Thamalakane River valley_
Botswana_ Bostwana",788
Unconsolidated,Sand,NA,NA,5,NA,0.015,NA,fine to medium sand,"Upper Thamalakane River valley_
Botswana_ Bostwana",788
Unconsolidated,Sand,NA,NA,1.34,0.00016,NA,NA,fine to medium sand,"Upper Thamalakane River valley_
Botswana_ Bostwana",788
Unconsolidated,Sand,35,NA,182,NA,0.15,NA,NS,"The Prairie Waters Project (PWP) North Campus ARR site is located near Wattenberg_
Colorado",837
Unconsolidated,Sand,NA,15,NA,NA,0.05,NA,NS,Alberta_ Canada,569
Unconsolidated,Sand,NA,30,NA,NA,0.1,NA,NS,Alberta_ Canada,570
Unconsolidated,Silt,35,0.1,8.64E-05,NA,0.08,NA,NS,NS,1_4_5
Unconsolidated,Silt,50,10,1.73,NA,0.49,NA,NS,NS,1_4_5
Unconsolidated,Silt,30,2,NA,NA,0.1,NA,NS,NS,3_11
Unconsolidated,Silt,50,20,1.728,NA,0.05,NA,NS,NS,3_5_7_475
Unconsolidated,Silt,NA,NA,NA,NA,0.1,NA,NS,NS,3_5_7_475
Unconsolidated,Silt,20,NA,0.01,NA,0.04,NA,NS,NS,3_7_8_475
Unconsolidated,Silt,NA,NA,NA,NA,0.07,NA,NS,NS,3_7_8_475
Unconsolidated,Silt,35,NA,1,NA,NA,NA,NS,NS,3_8
Unconsolidated,Silt,46,NA,8.64E-05,NA,NA,NA,NS,NS,4_9
Unconsolidated,Silt,49,NA,0.864,NA,NA,NA,NS,NS,4_9
Unconsolidated,Silt,55,NA,8.64E-07,NA,NA,NA,NS,NS,5_12
Unconsolidated,Silt,40,NA,0.000864,NA,NA,NA,NS,NS,5_12
Unconsolidated,Silt,50,NA,0.0069,NA,NA,NA,NS,South Jingyang Plateau_ northwest Chin,5_86
Unconsolidated,Silt,35,NA,0.1373,NA,NA,NA,NS,South Jingyang Plateau_ northwest Chin,5_86
Unconsolidated,Silt,40,NA,0.01555,NA,NA,NA,NS,South Jingyang Plateau_ northwest Chin,8_86
Unconsolidated,Silt,50,NA,NA,NA,NA,NA,NS,NS,8
Unconsolidated,Silt,34,NA,NA,NA,NA,NA,NS,NS,12
Unconsolidated,Silt,50,NA,NA,NA,NA,NA,NS,NS,12
Unconsolidated,Silt,70,NA,8.64E-05,NA,NA,NA,highly plastic silty ,Basin Gas_ East Sea_Korea,87
Unconsolidated,Silt,60,NA,8.64E-06,NA,NA,NA,highly plastic silty ,Basin Gas_ East Sea_Korea,87
Unconsolidated,Silt,NA,NA,0.1,1.00E-04,NA,NA,Silt with some of very fine sand,NS,88
Unconsolidated,Silt,NA,NA,0.3974,NA,0.05,NA,NS,Bengal Basin of India and Bangladesh,100
Unconsolidated,Silt,35,NA,NA,NA,NA,NA,NS,NS,138
Unconsolidated,Silt,50,NA,NA,NA,NA,NA,NS,NS,138
Unconsolidated,Silt,NA,NA,0.1,NA,NA,NA,NS,NS,229
Unconsolidated,Silt,NA,0.1,0.1814,NA,NA,NA,NS,"Oak Ridge_  in Oak Ridge_
Tennessee_ USA",256
Unconsolidated,Silt,NA,5,12.096,NA,NA,NA,NS,"Oak Ridge_  in Oak Ridge_
Tennessee_ USA",256
Unconsolidated,Silt,16,NA,NA,NA,0.15,NA,NS,"Mahidashat plain is located in the western part of Kermanshah
province in west Iran",276
Unconsolidated,Silt,48,NA,NA,NA,0.2,NA,NS,"Mahidashat plain is located in the western part of Kermanshah
province in west Iran",276
Unconsolidated,Silt,NA,36,0.00112,NA,NA,NA,NS,The Valcartier sector_ JacquesCartier River and the border of Quebec City,518
Unconsolidated,Silt,NA,36,0.00268,NA,NA,NA,NS,The Valcartier sector_ JacquesCartier River and the border of Quebec City,518
Unconsolidated,Silt,NA,NA,0.00864,0.002,NA,NA,NS,The aquifer of the Puebla Valley_ México,461
Unconsolidated,Silt,NA,NA,0.432,0.002,NA,NA,NS,The aquifer of the Puebla Valley_ México,461
Unconsolidated,Silt,NA,35,0.185,2.80E-05,NA,NA,Fine sand,Tienen Formation_  Belgian coastal plain,523
Unconsolidated,Silt,NA,38,NA,NA,NA,NA,Fine sand,Tienen Formation_  Belgian coastal plain,523
Unconsolidated,Silt,NA,42,0.185,2.80E-05,NA,NA,Fine sand,Tienen Formation_  Belgian coastal plain,523
Unconsolidated,Silt,NA,NA,NA,NA,NA,2.00E-08,NS,"Xi’an City_ Shaanxi
Province _ Chine",547
Unconsolidated,Silt,NA,NA,NA,NA,NA,1.00E-07,NS,"Xi’an City_ Shaanxi
Province _ Chine",547
Unconsolidated,Silt,NA,NA,NA,NA,NA,1.00E-09,NS,Massachusetts (USA),551
Unconsolidated,Silt,NA,NA,NA,NA,NA,1.00E-07,NS,Massachusetts (USA),551
Unconsolidated,Silt,NA,NA,0.001,0.0015,0.05,NA,Gray to yellow gray sil,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,557
Unconsolidated,Silt,NA,NA,0.01,0.0015,0.05,NA,Gray to yellow gray sil,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,557
Unconsolidated,Silt,NA,NA,1.00E-04,0.0012,NA,NA,Gray to dark silt,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt,NA,NA,0.001,0.0012,NA,NA,Gray to dark silt,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt,NA,NA,0.008,2.80E-05,NA,NA,Gray to yellow silt,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt,NA,NA,7,2.80E-05,NA,NA,Gray to yellow silt,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt,NA,NA,2,3.00E-05,NA,NA,yellow gray silt,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,559
Unconsolidated,Silt,NA,NA,25,3.00E-05,NA,NA,yellow gray silt,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,559
Unconsolidated,Silt,NA,NA,0.0864,NA,NA,1.80E-07,NS,Taiwan,558
Unconsolidated,Silt,45,NA,NA,NA,NA,1.00E-08,NS,Gooburrum aquifer_ Bundaberg_ Queensland_ Australia,571
Unconsolidated,Silt,NA,NA,0.0438,0.00445,NA,NA,NS,Lake County_ east-central Florida (USA),580
Unconsolidated,Silt,NA,NA,NA,NA,0.03,NA,NS,NS,595
Unconsolidated,Silt,NA,30,NA,NA,NA,NA,NS,Surficial aquifer system_ Peninsular Florida_ USA,614
Unconsolidated,Silt,NA,1,0.000173,NA,0.01,NA,NS,"Vars-Winchester esker aquifer_ Eastern Ontario_ Canada
",642
Unconsolidated,Silt,NA,6,0.0173,NA,0.07,NA,NS,"Vars-Winchester esker aquifer_ Eastern Ontario_ Canada
",642
Unconsolidated,Silt,45,NA,0.076,NA,NA,NA,NS,"Inkster aquifer
(North Dakota_ USA)
",643
Unconsolidated,Silt,NA,NA,0.242,NA,NA,NA,NS,"Inkster aquifer
(North Dakota_ USA)
",643
Unconsolidated,Silt,NA,NA,0.372,NA,NA,NA,NS,"Inkster aquifer
(North Dakota_ USA)
",643
Unconsolidated,Silt,NA,25,8,NA,NA,NA,NS,Shepparton Formation_ Lake Mourquong_ Mallee region of New South Wales,670
Unconsolidated,Silt,NA,25,8,NA,NA,NA,NS,Shepparton Formation_ Lake Mourquong_ Mallee region of New South Wales,670
Unconsolidated,Silt,NA,NA,NA,NA,0.02,NA,NS,"Chandina
and Dhamrai Formations_ The Bengal Basin_ Indian platform",854
Unconsolidated,Silt,NA,NA,NA,NA,0.03,NA,NS,"Chandina
and Dhamrai Formations_ The Bengal Basin_ Indian platform",854
Unconsolidated,Silt,NA,15,0.0359,NA,NA,NA,NS,"coastal aquifer
in northwestern Germany",862
Unconsolidated,Silt,NA,15,0.259,NA,NA,NA,NS,"coastal aquifer
in northwestern Germany",862
Unconsolidated,Silt,48,NA,NA,NA,0.08,NA,NS,Walnut Creek watershed_ Southern Iowa,712_ 713
Unconsolidated,Silt,NA,20,NA,NA,NA,NA,NS,"Villaverla site _ in the northern sector of
the Venetian Alluvial Plain of northern Italy",719_ 720
Unconsolidated,Silt,55,15,4.20E-06,NA,NA,NA,NS,"Aquifer system Pearl River Delta_ Guangdong
Province_ China",721
Unconsolidated,Silt,55,15,5.20E-06,NA,NA,NA,NS,"Aquifer system Pearl River Delta_ Guangdong
Province_ China",721
Unconsolidated,Silt,NA,50.1,48.6,NA,NA,NA,NS,Silt loam,731
Unconsolidated,Silt,NA,NA,NA,NA,0.08,NA,NS,NS,736
Unconsolidated,Silt,NA,NA,NA,NA,0.1,NA,NS,NS,736
Unconsolidated,Silt,NA,NA,NA,NA,0.12,NA,NS,NS,736
Unconsolidated,Silt and Clay,0.35,NA,8.64E-07,NA,NA,NA,NS,NS,2
Unconsolidated,Silt and Clay,0.7,NA,0.0864,NA,NA,NA,NS,NS,2
Unconsolidated,Silt and Clay,35,NA,0.003,0.000218,NA,NA,NS,The High Plains Aquifer_  Dakota  Texas,3_95
Unconsolidated,Silt and Clay,60,NA,0.006,0.000218,NA,NA,NS,The High Plains Aquifer_  Dakota  Texas,3_95
Unconsolidated,Silt and Clay,44,NA,0.01,NA,NA,NA,NS,The Chapman South _ Hamilton County_ Nebraska.,104
Unconsolidated,Silt and Clay,42,NA,NA,NA,NA,NA,NS,The Chapman South _ Hamilton County_ Nebraska.,104
Unconsolidated,Silt and Clay,58.5,NA,0.0182,NA,NA,NA,Silty clay,Alkali soil was taken from Sarayköy district,121
Unconsolidated,Silt and Clay,48,NA,NA,NA,0.06,NA,Silty clay,"Mahidashat plain is located in the western part of Kermanshah
province in west Iran",276
Unconsolidated,Silt and Clay,30,NA,NA,NA,0.04,NA,NS,"Mahidashat plain is located in the western part of Kermanshah
province in west Iran",276
Unconsolidated,Silt and Clay,NA,22,0.35,NA,0.01,NA,Red clayey silt,Nyundo_ Rubavu District _ Rwanda,454
Unconsolidated,Silt and Clay,NA,25,0.5,NA,0.018,NA,Red clayey silt,Nyundo_ Rubavu District _ Rwanda,454
Unconsolidated,Silt and Clay,NA,NA,NA,NA,NA,8.00E-08,Silty clay,"Xi’an City_ Shaanxi
Province _ Chine",547
Unconsolidated,Silt and Clay,NA,NA,NA,NA,NA,1.60E-07,Silty clay,"Xi’an City_ Shaanxi
Province _ Chine",547
Unconsolidated,Silt and Clay,NA,NA,0.001,0.0015,NA,NA,Gray to yellow gray clay,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,557
Unconsolidated,Silt and Clay,NA,NA,0.01,NA,0.05,NA,Gray to yellow gray clay,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,557
Unconsolidated,Silt and Clay,NA,NA,0.02,4.60E-05,0.1,NA,Silt and fine sand,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,557
Unconsolidated,Silt and Clay,NA,NA,6,0.00045,0.2,NA,Silt and fine sand,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,557
Unconsolidated,Silt and Clay,NA,NA,3.00E-04,0.0012,NA,NA,NS,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt and Clay,NA,NA,0.003,0.0012,NA,NA,NS,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt and Clay,NA,NA,0.000585,0.0012,NA,NA,NS,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt and Clay,NA,NA,0.001,0.0012,NA,NA,NS,Suzhou City_ Yangtze River in southeastern Jiangsu Province_ China,558
Unconsolidated,Silt and Clay,NA,NA,NA,NA,NA,7.00E-07,Soft plasticity,"Shanghai_  east of China
",570
Unconsolidated,Silt and Clay,NA,NA,NA,NA,NA,1.65E-06,Soft plasticity,"Shanghai_  east of China
",570
Unconsolidated,Silt and Clay,NA,NA,NA,NA,NA,4.00E-07,Soft- medium plasticity,"Shanghai_  east of China
",570
Unconsolidated,Silt and Clay,NA,NA,NA,NA,NA,7.10E-07,Soft- medium plasticity,"Shanghai_  east of China
",570
Unconsolidated,Silt and Clay,NA,NA,NA,NA,NA,2.10E-07,Medium-hard plasticity,"Shanghai_  east of China
",570
